id,sex,age,marital,child,educ,source,smoke,smokenum,op1,op2,op3,op4,op5,op6,mast1,mast2,mast3,mast4,mast5,mast6,mast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,pss4,pss5,pss6,pss7,pss8,pss9,pss10,sest1,sest2,sest3,sest4,sest5,sest6,sest7,sest8,sest9,sest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,rop2,rop4,rop6,rmast1,rmast3,rmast4,rmast6,rmast7,rpss4,rpss5,rpss7,rpss8,rsest3,rsest5,rsest7,rsest9,rsest10,rpc1,rpc2,rpc7,rpc11,rpc15,rpc16,toptim,tmast,tposaff,tnegaff,tlifesat,tpstress,tslfest,tmarlow,tpcoiss,agegp3,agegp5,educrec,lg10negaff,mah_1,coo_1,mah_2
105,MALES,48,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,,NO,0.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,20.0,22.0,36.0,10.0,24.0,23.0,38.0,4.0,61.0,45+,41 - 49,some additional training,1.0,0.0035417292426981,0.0005334352898469,1.90602738296725
101,FEMALES,25,LIVING WITH PARTNER,NO,COMPLETED HIGHSCHOOL,WORK,YES,140.0,4.0,2.0,4.0,2.0,5.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,5.0,1.0,2.0,4.0,4.0,1.0,5.0,1.0,4.0,4.0,2.0,2.0,6.0,6.0,6.0,4.0,7.0,2.0,2.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,4.0,25.0,25.0,39.0,15.0,29.0,19.0,33.0,4.0,65.0,18 - 29,25 - 32,completed high school,1.17609125905568,0.669487691113568,0.0017584690113576,1.89669304325948
246,MALES,65,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,FAMILY,NO,0.0,3.0,4.0,4.0,2.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,3.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,20.0,19.0,37.0,10.0,18.0,20.0,29.0,7.0,68.0,45+,50+,some additional training,1.0,1.79633686673237,0.0062354225923797,1.89387105465265
111,MALES,32,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,CHILDREN,NO,0.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,5.0,1.0,5.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,5.0,1.0,1.0,6.0,6.0,6.0,6.0,5.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,5.0,3.0,2.0,3.0,4.0,1.0,4.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,5.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,23.0,24.0,43.0,14.0,29.0,21.0,37.0,8.0,75.0,30 - 44,25 - 32,completed undergrad uni,1.14612803567824,1.44357886052974,0.0003464100394154,1.89102664005773
83,FEMALES,42,MARRIED FIRST TIME,YES,SOME SECONDARY,"TIME (lack of time, too much to do)",NO,0.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,4.0,3.0,2.0,4.0,1.0,2.0,3.0,3.0,2.0,4.0,1.0,4.0,4.0,2.0,1.0,7.0,7.0,7.0,7.0,7.0,1.0,5.0,2.0,5.0,5.0,2.0,4.0,5.0,2.0,2.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,4.0,5.0,3.0,1.0,4.0,4.0,5.0,4.0,5.0,2.0,4.0,1.0,4.0,4.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,18.0,21.0,37.0,15.0,35.0,19.0,34.0,7.0,49.0,30 - 44,41 - 49,did not complete high school,1.17609125905568,1.07498383450505,0.0094331538683895,1.88741003604597
191,FEMALES,49,MARRIED FIRST TIME,YES,SOME SECONDARY,CHILDREN,NO,0.0,3.0,1.0,5.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,28.0,25.0,39.0,12.0,30.0,25.0,40.0,4.0,69.0,45+,41 - 49,did not complete high school,1.07918124604762,0.767841047514124,0.000238202430341,1.88023120763796
486,MALES,24,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,,5.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,6.0,7.0,5.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,4.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,1.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,22.0,20.0,27.0,16.0,25.0,29.0,34.0,4.0,54.0,18 - 29,18 - 24,completed high school,1.20411998265592,0.339205435339703,3.0961140708952e-09,1.86882179601034
94,FEMALES,21,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0,4.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,2.0,2.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,23.0,18.0,27.0,16.0,15.0,29.0,35.0,5.0,60.0,18 - 29,18 - 24,completed undergrad uni,1.20411998265592,1.16631993112839,3.40468337514813e-06,1.86882179601034
89,MALES,22,STEADY RELATIONSHIP,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,4.0,1.0,4.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,2.0,5.0,1.0,5.0,2.0,3.0,2.0,5.0,1.0,5.0,2.0,4.0,3.0,2.0,1.0,6.0,6.0,6.0,6.0,2.0,4.0,2.0,4.0,5.0,5.0,3.0,4.0,5.0,1.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,3.0,5.0,1.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,28.0,28.0,40.0,19.0,26.0,21.0,39.0,8.0,68.0,18 - 29,18 - 24,completed undergrad uni,1.27875360095283,2.52434526946095,4.39505951265845e-05,1.85210691951272
211,MALES,33,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,FAMILY,NO,,3.0,2.0,4.0,3.0,5.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,5.0,6.0,5.0,7.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,22.0,21.0,26.0,16.0,25.0,26.0,32.0,6.0,63.0,30 - 44,33 - 40,completed high school,1.20411998265592,0.159081211367148,3.10457048136892e-05,1.85027680469777
42,MALES,50,REMARRIED,YES,POSTGRADUATE COMPLETED,MONEY/FINANCES,NO,0.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,5.0,4.0,2.0,3.0,1.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,1.0,4.0,5.0,3.0,1.0,7.0,6.0,6.0,7.0,6.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,5.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,2.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,1.0,2.0,3.0,4.0,5.0,5.0,4.0,5.0,27.0,26.0,39.0,24.0,32.0,25.0,35.0,3.0,75.0,45+,50+,completed postgrad uni,1.38021124171161,1.70735517130449,0.0013947637685139,1.84340617211606
515,FEMALES,26,LIVING WITH PARTNER,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,5.0,1.0,4.0,2.0,5.0,2.0,1.0,4.0,1.0,1.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,5.0,4.0,4.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,5.0,5.0,6.0,6.0,3.0,2.0,3.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,3.0,27.0,24.0,31.0,28.0,25.0,34.0,35.0,5.0,53.0,18 - 29,25 - 32,completed undergrad uni,1.44715803134222,1.50274679280298,0.0058419801151038,1.83766554367671
251,MALES,45,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,NO,0.0,4.0,2.0,4.0,2.0,5.0,1.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,5.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,26.0,20.0,27.0,17.0,17.0,30.0,31.0,5.0,42.0,45+,41 - 49,some additional training,1.23044892137827,2.59767074719749,0.0001893480885936,1.827524347391
516,MALES,40,MARRIED FIRST TIME,NO,COMPLETED HIGHSCHOOL,WORK,NO,0.0,2.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,2.0,1.0,3.0,1.0,4.0,5.0,2.0,3.0,1.0,1.0,3.0,5.0,1.0,4.0,1.0,3.0,2.0,2.0,1.0,5.0,4.0,5.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,19.0,23.0,36.0,13.0,17.0,19.0,30.0,7.0,65.0,30 - 44,33 - 40,completed high school,1.11394335230684,0.153433625515119,0.001902491862344,1.82713685812065
476,FEMALES,61,MARRIED FIRST TIME,NO,SOME SECONDARY,LIFE IN GENERAL,YES,,5.0,1.0,5.0,1.0,5.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,5.0,6.0,7.0,7.0,7.0,3.0,3.0,2.0,4.0,3.0,2.0,5.0,4.0,1.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,1.0,4.0,4.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,4.0,2.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,1.0,2.0,5.0,30.0,23.0,36.0,10.0,32.0,21.0,40.0,7.0,73.0,45+,50+,did not complete high school,1.0,1.13617295195346,0.0007171277062007,1.80288737596452
86,MALES,22,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,3.0,5.0,1.0,4.0,1.0,2.0,3.0,5.0,3.0,5.0,2.0,4.0,4.0,4.0,2.0,6.0,5.0,5.0,5.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,20.0,24.0,43.0,19.0,22.0,24.0,37.0,9.0,64.0,18 - 29,18 - 24,completed undergrad uni,1.27875360095283,0.31753978925996,3.0892409347622e-05,1.7913735885482
110,FEMALES,27,SINGLE,NO,COMPLETED UNDERGRADUATE,RELATIONSHIPS,YES,50.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,20.0,26.0,25.0,21.0,11.0,27.0,32.0,4.0,53.0,18 - 29,25 - 32,completed undergrad uni,1.32221929473392,3.08765967296636,0.0004483187678273,1.78853142974786
80,FEMALES,22,SINGLE,NO,COMPLETED HIGHSCHOOL,"TIME (lack of time, too much to do)",NO,0.0,5.0,1.0,5.0,1.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0,4.0,1.0,5.0,4.0,1.0,4.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,5.0,4.0,1.0,2.0,6.0,7.0,7.0,7.0,7.0,2.0,2.0,3.0,4.0,5.0,2.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,3.0,3.0,4.0,4.0,2.0,5.0,2.0,4.0,2.0,4.0,4.0,3.0,1.0,2.0,3.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,4.0,5.0,4.0,30.0,18.0,41.0,12.0,34.0,20.0,40.0,4.0,63.0,18 - 29,18 - 24,completed high school,1.07918124604762,1.555457482708,0.0083298725861512,1.77671465522461
433,FEMALES,49,REMARRIED,YES,SOME ADDITIONAL TRAINING,MONEY/FINANCES,NO,0.0,4.0,2.0,4.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,5.0,5.0,2.0,5.0,2.0,3.0,4.0,3.0,1.0,4.0,1.0,5.0,4.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,26.0,27.0,43.0,15.0,30.0,23.0,40.0,7.0,68.0,45+,41 - 49,some additional training,1.17609125905568,1.7469777116842,8.42830026567921e-05,1.74175427975821
220,MALES,36,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,NO,,5.0,2.0,5.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,5.0,2.0,1.0,4.0,1.0,4.0,4.0,2.0,5.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,5.0,3.0,1.0,6.0,6.0,7.0,7.0,7.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,5.0,2.0,2.0,3.0,4.0,5.0,2.0,4.0,5.0,2.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,29.0,27.0,43.0,16.0,33.0,22.0,40.0,4.0,63.0,30 - 44,33 - 40,some additional training,1.20411998265592,2.06755338163212,0.0001436318568662,1.73808522465392
409,MALES,46,MARRIED FIRST TIME,NO,COMPLETED UNDERGRADUATE,WORK,NO,,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,20.0,14.0,27.0,25.0,18.0,34.0,31.0,5.0,51.0,45+,41 - 49,completed undergrad uni,1.39794000867204,3.88863967475762,0.0001143177968379,1.71931995076102
537,FEMALES,27,STEADY RELATIONSHIP,NO,POSTGRADUATE COMPLETED,WORK,YES,60.0,1.0,5.0,4.0,1.0,5.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,4.0,4.0,1.0,5.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,5.0,4.0,1.0,1.0,5.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,1.0,5.0,4.0,5.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,5.0,5.0,5.0,21.0,25.0,42.0,13.0,29.0,21.0,40.0,6.0,81.0,18 - 29,25 - 32,completed postgrad uni,1.11394335230684,2.89661701078214,2.85404861994675e-06,1.71397140686745
529,FEMALES,41,REMARRIED,YES,SOME ADDITIONAL TRAINING,WORK,NO,1.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,15.0,20.0,29.0,19.0,15.0,32.0,39.0,7.0,59.0,30 - 44,41 - 49,some additional training,1.27875360095283,0.209979529334582,0.00078700955169,1.70858470903083
