serial,s1gender,ethsfr,famsec,s1pared,s1expel,s1truan,s1weight,s1peta2,gcsepts,graddsci,satdsci,gradfren,satfren,gradit,satit,gradphys,satphys,gradchem,satchem,gradbiol,satbiol,gradmath,satmath,gradeng,sateng,pcschtype
190595.0,Male,Pakistani,Other,Neither parent with A-level,Not excluded,No truancy,0.7605540965818948,5+ A*-C,57.5,C,Yes,,No,A*,Yes,,No,,No,,No,B,Yes,C,Yes,Modern
190603.0,Female,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,No truancy,0.6944448192073666,5+ A*-C,56.5,Fail,No,A,Yes,A,Yes,,No,,No,,No,B,Yes,C,Yes,Modern
190611.0,Female,White,Other,Neither parent with A-level,Not excluded,No truancy,0.9723502069366652,5+ A*-C,48.5,Fail,No,C,Yes,A,Yes,,No,,No,,No,C,Yes,C,Yes,Modern
190637.0,Male,Black,Lower professional and higher technical occupations,Neither parent with A-level,Suspended,No truancy,1.4698389069002349,1-4 A*-C,41.0,D,Yes,,No,C,Yes,,No,,No,,No,D,Yes,C,Yes,Modern
190645.0,Female,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,1.04865021849333,1-4 A*-C,34.5,D,Yes,,No,,No,,No,,No,,No,D,Yes,D,Yes,Modern
190652.0,Male,White,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,No truancy,0.9934751922379915,5+ A*-C,49.5,B,Yes,,No,A,Yes,,No,,No,,No,B,Yes,C,Yes,Modern
190660.0,Male,White,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,No truancy,0.7605540965818948,5+ A*-C,57.5,C,Yes,,No,,No,,No,,No,,No,C,Yes,B,Yes,Modern
190678.0,Female,White,Large employers and higher professionals,At least one parent with A-level,Not excluded,Occasional truancy,0.6944448192073666,5+ A*-C,53.5,Fail,No,,No,,No,,No,,No,,No,C,Yes,B,Yes,Modern
190702.0,Male,Other ethnic group(inc mixed),Lower professional and higher technical occupations,At least one parent with degree,Not excluded,No truancy,0.4080225840031625,5+ A*-C,64.0,B,Yes,A,Yes,B,Yes,,No,,No,,No,B,Yes,A,Yes,Modern
190736.0,Female,Pakistani,Other,Neither parent with A-level,Not excluded,No truancy,0.37255623348034694,5+ A*-C,47.0,C,Yes,E,Yes,B,Yes,,No,,No,,No,C,Yes,B,Yes,Modern
190751.0,Female,Pakistani,Other,Neither parent with A-level,Not excluded,No truancy,0.5625805893204562,1-4 A*-C,38.0,D,Yes,E,Yes,D,Yes,,No,,No,,No,D,Yes,D,Yes,Modern
190785.0,Male,Pakistani,Other,Neither parent with A-level,Not excluded,No truancy,0.7885401861052762,1-4 A*-C,32.0,E,Yes,F,Yes,E,Yes,,No,,No,,No,E,Yes,D,Yes,Modern
190793.0,Female,White,Intermediate occupations,At least one parent with A-level,Not excluded,No truancy,0.37255623348034694,5+ A*-C,47.0,C,Yes,D,Yes,A,Yes,,No,,No,,No,C,Yes,C,Yes,Modern
190801.0,Male,Pakistani,Other,Neither parent with A-level,Not excluded,No truancy,1.126942311007418,5+ D-G,25.0,E,Yes,G,Yes,D,Yes,,No,,No,,No,F,Yes,D,Yes,Modern
190868.0,Female,White,Semi routine and routine occupations,Neither parent with A-level,Not excluded,No truancy,0.6944448192073666,5+ A*-C,56.0,Fail,No,C,Yes,,No,,No,,No,,No,C,Yes,C,Yes,Modern
190934.0,Female,Black,Intermediate occupations,At least one parent with A-level,Not excluded,No truancy,1.04865021849333,1-4 A*-C,32.5,D,Yes,,No,,No,,No,,No,,No,F,Yes,D,Yes,Modern
190942.0,Male,White,Large employers and higher professionals,Neither parent with A-level,Not excluded,No truancy,0.9934751922379915,5+ A*-C,52.0,B,Yes,,No,,No,,No,,No,,No,B,Yes,D,Yes,Modern
190959.0,Male,White,Large employers and higher professionals,At least one parent with A-level,Not excluded,No truancy,0.7605540965818948,5+ A*-C,57.0,Fail,No,,No,,No,,No,,No,,No,C,Yes,C,Yes,Modern
190967.0,Male,White,Large employers and higher professionals,Neither parent with A-level,Not excluded,No truancy,2.100620467717827,1-4 D-G,9.0,Fail,No,,No,,No,,No,,No,,No,F,Yes,F,Yes,Modern
191031.0,Female,White,Large employers and higher professionals,At least one parent with degree,Not excluded,No truancy,1.04865021849333,1-4 A*-C,34.0,C,Yes,,No,,No,,No,,No,,No,E,Yes,D,Yes,Modern
191049.0,Female,Pakistani,Intermediate occupations,Neither parent with A-level,Not excluded,Occasional truancy,1.5837517711827491,5+ D-G,17.0,Fail,No,,No,,No,,No,,No,,No,F,Yes,F,Yes,Modern
191056.0,Female,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,0.6944448192073666,5+ A*-C,60.0,B,Yes,,No,,No,,No,,No,,No,A,Yes,B,Yes,Modern
191072.0,Male,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,Occasional truancy,1.4698389069002349,1-4 A*-C,31.0,Fail,No,,No,,No,,No,,No,,No,E,Yes,D,Yes,Modern
191080.0,Female,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,No truancy,0.6944448192073666,5+ A*-C,58.0,C,Yes,B,Yes,C,Yes,,No,,No,,No,B,Yes,B,Yes,Modern
191098.0,Female,White,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,No truancy,0.37255623348034694,5+ A*-C,73.5,C,Yes,C,Yes,,No,,No,,No,,No,C,Yes,B,Yes,Modern
191114.0,Female,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,Occasional truancy,0.5216471067256787,5+ A*-C,42.0,C,Yes,E,Yes,,No,,No,,No,,No,E,Yes,C,Yes,Modern
191148.0,Male,White,Lower supervisory occupations,At least one parent with A-level,Not excluded,No truancy,0.7885401861052762,1-4 A*-C,39.5,C,Yes,E,Yes,,No,,No,,No,,No,D,Yes,D,Yes,Modern
191163.0,Female,White,Other,At least one parent with degree,Not excluded,No truancy,0.37255623348034694,5+ A*-C,56.5,B,Yes,C,Yes,,No,,No,,No,,No,B,Yes,B,Yes,Modern
191189.0,Male,White,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,No truancy,1.377308982774759,5+ A*-C,48.0,C,Yes,C,Yes,,No,,No,,No,,No,B,Yes,C,Yes,Grammar
191213.0,Male,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,No truancy,1.2214890761095392,5+ A*-C,83.0,Fail,No,,No,,No,A,Yes,A,Yes,A*,Yes,A,Yes,A*,Yes,Grammar
191239.0,Male,Other ethnic group(inc mixed),Large employers and higher professionals,At least one parent with degree,Not excluded,No truancy,1.2214890761095392,5+ A*-C,99.0,Fail,No,A*,Yes,,No,A*,Yes,A*,Yes,A,Yes,A,Yes,A,Yes,Grammar
191262.0,Male,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,No truancy,1.2214890761095392,5+ A*-C,76.0,Fail,No,A,Yes,,No,A,Yes,A,Yes,A,Yes,A*,Yes,B,Yes,Grammar
191270.0,Male,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,No truancy,1.2214890761095392,5+ A*-C,88.5,Fail,No,A*,Yes,,No,A,Yes,A*,Yes,A*,Yes,A*,Yes,A,Yes,Grammar
191288.0,Male,White,Large employers and higher professionals,At least one parent with A-level,Not excluded,No truancy,1.2214890761095392,5+ A*-C,74.5,Fail,No,A*,Yes,,No,B,Yes,B,Yes,A,Yes,B,Yes,A*,Yes,Grammar
191296.0,Male,White,Large employers and higher professionals,At least one parent with degree,Suspended,No truancy,1.2214890761095392,5+ A*-C,72.5,Fail,No,A,Yes,,No,B,Yes,B,Yes,A,Yes,B,Yes,A,Yes,Grammar
191304.0,Male,White,Intermediate occupations,Neither parent with A-level,Suspended,Occasional truancy,1.2214890761095392,5+ A*-C,47.5,B,Yes,C,Yes,,No,,No,,No,,No,C,Yes,C,Yes,Grammar
191312.0,Male,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,No truancy,1.2214890761095392,5+ A*-C,65.0,Fail,No,B,Yes,,No,C,Yes,B,Yes,B,Yes,B,Yes,A,Yes,Grammar
191320.0,Male,White,Large employers and higher professionals,At least one parent with degree,Not excluded,No truancy,1.2214890761095392,5+ A*-C,59.0,Fail,No,D,Yes,,No,A,Yes,A,Yes,B,Yes,B,Yes,B,Yes,Grammar
191353.0,Male,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,0.7605540965818948,5+ A*-C,72.5,C,Yes,B,Yes,,No,,No,,No,,No,B,Yes,A,Yes,Modern
191361.0,Female,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,0.6944448192073666,5+ A*-C,70.5,D,Yes,,No,,No,,No,,No,,No,B,Yes,A,Yes,Modern
191379.0,Male,White,Large employers and higher professionals,At least one parent with degree,Not excluded,No truancy,0.9934751922379915,5+ A*-C,44.0,D,Yes,,No,C,Yes,,No,,No,,No,E,Yes,C,Yes,Modern
191403.0,Male,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,2.100620467717827,5+ D-G,18.0,G,Yes,F,Yes,,No,,No,,No,,No,F,Yes,F,Yes,Modern
191437.0,Female,White,Lower supervisory occupations,Neither parent with A-level,Not excluded,Occasional truancy,1.04865021849333,1-4 A*-C,38.0,E,Yes,D,Yes,C,Yes,,No,,No,,No,F,Yes,D,Yes,Modern
191460.0,Male,White,Large employers and higher professionals,At least one parent with degree,Not excluded,No truancy,0.7605540965818948,5+ A*-C,80.5,B,Yes,B,Yes,A*,Yes,,No,,No,,No,A,Yes,B,Yes,Modern
191478.0,Female,White,Large employers and higher professionals,At least one parent with degree,Not excluded,Occasional truancy,0.6944448192073666,5+ A*-C,51.0,C,Yes,D,Yes,,No,,No,,No,,No,C,Yes,C,Yes,Comprehensive 18
191486.0,Female,White,Semi routine and routine occupations,Neither parent with A-level,Not excluded,No truancy,1.5837517711827491,5+ D-G,15.0,G,Yes,G,Yes,,No,,No,,No,,No,Fail,Yes,F,Yes,Comprehensive 18
191544.0,Female,White,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,No truancy,0.6944448192073666,5+ A*-C,59.0,C,Yes,,No,,No,,No,,No,,No,B,Yes,B,Yes,Comprehensive 18
191551.0,Female,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,No truancy,0.6944448192073666,5+ A*-C,54.0,C,Yes,C,Yes,,No,,No,,No,,No,B,Yes,C,Yes,Comprehensive 18
191585.0,Male,White,Intermediate occupations,At least one parent with degree,Not excluded,Occasional truancy,1.4698389069002349,1-4 A*-C,35.0,E,Yes,E,Yes,,No,,No,,No,,No,F,Yes,C,Yes,Comprehensive 18
191619.0,Male,White,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,No truancy,1.4698389069002349,1-4 A*-C,47.0,D,Yes,,No,,No,,No,,No,,No,C,Yes,D,Yes,Comprehensive 18
191635.0,Male,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,0.7605540965818948,5+ A*-C,54.0,C,Yes,C,Yes,,No,,No,,No,,No,C,Yes,C,Yes,Comprehensive 18
191643.0,Female,White,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,No truancy,0.6944448192073666,5+ A*-C,71.0,A,Yes,,No,,No,,No,,No,,No,A,Yes,C,Yes,Comprehensive 18
191668.0,Female,White,Large employers and higher professionals,At least one parent with degree,Not excluded,No truancy,0.6944448192073666,5+ A*-C,59.0,C,Yes,A,Yes,,No,,No,,No,,No,C,Yes,B,Yes,Comprehensive 18
191676.0,Female,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,No truancy,0.6944448192073666,5+ A*-C,69.0,B,Yes,,No,,No,,No,,No,,No,A,Yes,B,Yes,Comprehensive 18
191684.0,Male,,Large employers and higher professionals,At least one parent with degree,,,0.7605540965818948,5+ A*-C,59.0,B,Yes,D,Yes,,No,,No,,No,,No,B,Yes,C,Yes,Comprehensive 18
191692.0,Male,White,Large employers and higher professionals,At least one parent with degree,Not excluded,No truancy,0.9934751922379915,5+ A*-C,46.0,D,Yes,D,Yes,,No,,No,,No,,No,D,Yes,C,Yes,Comprehensive 18
191700.0,Male,White,Intermediate occupations,Neither parent with A-level,Not excluded,Occasional truancy,2.100620467717827,5+ D-G,35.0,D,Yes,,No,,No,,No,,No,,No,F,Yes,D,Yes,Comprehensive 18
191718.0,Male,White,Semi routine and routine occupations,Neither parent with A-level,Not excluded,Occasional truancy,1.4698389069002349,1-4 A*-C,35.0,E,Yes,,No,,No,,No,,No,,No,D,Yes,D,Yes,Comprehensive 18
191734.0,Female,White,Other,Neither parent with A-level,Not excluded,No truancy,0.9723502069366652,5+ A*-C,45.0,D,Yes,,No,,No,,No,,No,,No,F,Yes,B,Yes,Comprehensive 18
191767.0,Male,White,Semi routine and routine occupations,Neither parent with A-level,Not excluded,No truancy,1.4698389069002349,1-4 A*-C,18.0,F,Yes,,No,,No,,No,,No,,No,F,Yes,G,Yes,Comprehensive 18
191841.0,Female,White,Lower supervisory occupations,At least one parent with A-level,Not excluded,No truancy,0.9723502069366652,5+ A*-C,47.0,C,Yes,D,Yes,,No,,No,,No,,No,D,Yes,D,Yes,Comprehensive 18
191866.0,Female,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,1.5837517711827491,5+ D-G,13.0,Fail,No,,No,,No,,No,,No,,No,E,Yes,E,Yes,Comprehensive 18
191890.0,Female,White,Other,Neither parent with A-level,Not excluded,No truancy,1.5837517711827491,5+ D-G,18.0,G,Yes,G,Yes,,No,,No,,No,,No,F,Yes,E,Yes,Comprehensive 18
191908.0,Female,White,Other,Neither parent with A-level,Suspended,Persistant truancy,1.5837517711827491,5+ D-G,18.0,F,Yes,Fail,Yes,,No,,No,,No,,No,F,Yes,D,Yes,Comprehensive 18
191916.0,Female,White,Semi routine and routine occupations,Neither parent with A-level,Not excluded,Occasional truancy,1.04865021849333,1-4 A*-C,40.0,D,Yes,D,Yes,,No,,No,,No,,No,C,Yes,D,Yes,Comprehensive 18
191924.0,Female,White,Semi routine and routine occupations,Neither parent with A-level,Not excluded,Occasional truancy,0.9723502069366652,5+ A*-C,49.0,C,Yes,D,Yes,,No,,No,,No,,No,C,Yes,D,Yes,Comprehensive 18
191932.0,Female,White,Lower supervisory occupations,Neither parent with A-level,Not excluded,Occasional truancy,1.04865021849333,1-4 A*-C,35.0,D,Yes,G,Yes,,No,,No,,No,,No,E,Yes,C,Yes,Comprehensive 18
191957.0,Female,Pakistani,Semi routine and routine occupations,Neither parent with A-level,Not excluded,Occasional truancy,1.04865021849333,1-4 A*-C,24.0,E,Yes,,No,,No,,No,,No,,No,E,Yes,E,Yes,Comprehensive 18
192021.0,Female,White,Large employers and higher professionals,At least one parent with A-level,Not excluded,Occasional truancy,1.04865021849333,1-4 A*-C,27.0,Fail,No,,No,,No,,No,,No,,No,,No,B,Yes,Comprehensive 18
192039.0,Male,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,1.4698389069002349,1-4 A*-C,29.0,C,Yes,E,Yes,,No,,No,,No,,No,C,Yes,E,Yes,Comprehensive 18
192047.0,Female,White,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,Occasional truancy,0.6944448192073666,5+ A*-C,61.0,C,Yes,D,Yes,,No,,No,,No,,No,C,Yes,B,Yes,Comprehensive 18
192054.0,Female,White,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,No truancy,0.6944448192073666,5+ A*-C,95.0,B,Yes,B,Yes,,No,,No,,No,,No,A,Yes,B,Yes,Comprehensive 18
192096.0,Female,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,Occasional truancy,0.7868341543546774,5+ A*-C,47.0,C,Yes,,No,,No,,No,,No,,No,C,Yes,C,Yes,Comprehensive 16
192146.0,Male,White,Intermediate occupations,At least one parent with A-level,Not excluded,No truancy,2.3498827853189987,5+ D-G,27.0,D,Yes,,No,,No,,No,,No,,No,E,Yes,D,Yes,Comprehensive 16
192161.0,Male,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,1.1895969340007597,5+ A*-C,40.0,C,Yes,,No,,No,,No,,No,,No,D,Yes,C,Yes,Comprehensive 16
192179.0,Male,White,Lower supervisory occupations,Neither parent with A-level,Suspended,No truancy,1.3292259111258555,1-4 A*-C,30.0,D,Yes,,No,,No,,No,,No,,No,E,Yes,D,Yes,Comprehensive 16
192187.0,Female,White,Intermediate occupations,At least one parent with degree,Not excluded,No truancy,0.7868341543546774,5+ A*-C,60.0,B,Yes,,No,,No,,No,,No,,No,B,Yes,B,Yes,Comprehensive 16
192211.0,Female,White,Intermediate occupations,Neither parent with A-level,Not excluded,Occasional truancy,1.3788819929176128,1-4 A*-C,45.5,D,Yes,D,Yes,,No,,No,,No,,No,E,Yes,C,Yes,Comprehensive 18
192229.0,Female,White,Large employers and higher professionals,Neither parent with A-level,Not excluded,No truancy,0.7868341543546774,5+ A*-C,66.5,A,Yes,C,Yes,,No,,No,,No,,No,A,Yes,B,Yes,Comprehensive 18
192245.0,Male,White,Intermediate occupations,At least one parent with A-level,Suspended,Occasional truancy,1.1895969340007597,5+ A*-C,54.0,D,Yes,,No,,No,,No,,No,,No,D,Yes,C,Yes,Comprehensive 18
192252.0,Female,White,Intermediate occupations,At least one parent with A-level,Not excluded,No truancy,0.7868341543546774,5+ A*-C,69.0,A,Yes,C,Yes,,No,,No,,No,,No,A,Yes,B,Yes,Comprehensive 18
192278.0,Female,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,Occasional truancy,0.7868341543546774,5+ A*-C,63.0,C,Yes,C,Yes,,No,,No,,No,,No,C,Yes,B,Yes,Comprehensive 18
192302.0,Female,White,Semi routine and routine occupations,Neither parent with A-level,Not excluded,No truancy,1.3788819929176128,1-4 A*-C,30.0,Fail,No,,No,,No,,No,,No,,No,E,Yes,D,Yes,Comprehensive 18
192310.0,Male,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,2.3498827853189987,5+ D-G,27.0,Fail,No,,No,,No,,No,,No,,No,D,Yes,D,Yes,Comprehensive 18
192351.0,Female,Other ethnic group(inc mixed),Large employers and higher professionals,At least one parent with A-level,Not excluded,No truancy,0.7868341543546774,5+ A*-C,61.0,B,Yes,C,Yes,,No,,No,,No,,No,C,Yes,A,Yes,Comprehensive 18
192369.0,Male,White,Semi routine and routine occupations,At least one parent with A-level,Not excluded,No truancy,0.8114418232646322,5+ A*-C,54.5,B,Yes,,No,,No,,No,,No,,No,C,Yes,B,Yes,Comprehensive 16
192385.0,Male,White,Lower supervisory occupations,Neither parent with A-level,Suspended,No truancy,1.3292259111258555,1-4 A*-C,19.0,E,Yes,,No,,No,,No,,No,,No,G,Yes,G,Yes,Comprehensive 16
192393.0,Female,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,1.3788819929176128,1-4 A*-C,35.5,E,Yes,,No,,No,,No,,No,,No,F,Yes,E,Yes,Comprehensive 16
192484.0,Male,,Intermediate occupations,Neither parent with A-level,Not excluded,Occasional truancy,1.1895969340007597,5+ A*-C,40.0,C,Yes,C,Yes,,No,,No,,No,,No,E,Yes,E,Yes,Comprehensive 16
192567.0,Female,White,Lower supervisory occupations,Neither parent with A-level,Not excluded,No truancy,1.1924215559517257,5+ A*-C,50.5,E,Yes,C,Yes,,No,,No,,No,,No,D,Yes,C,Yes,Comprehensive 16
192575.0,Female,White,Lower supervisory occupations,Neither parent with A-level,Not excluded,No truancy,1.3788819929176128,1-4 A*-C,42.5,D,Yes,D,Yes,,No,,No,,No,,No,C,Yes,C,Yes,Comprehensive 16
192583.0,Male,White,Other,At least one parent with A-level,Not excluded,No truancy,1.1895969340007597,5+ A*-C,46.0,C,Yes,B,Yes,,No,,No,,No,,No,C,Yes,B,Yes,Comprehensive 16
192617.0,Female,White,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,No truancy,2.3082276543154565,5+ D-G,28.0,E,Yes,E,Yes,,No,,No,,No,,No,E,Yes,D,Yes,Comprehensive 16
192625.0,Male,White,Lower supervisory occupations,Neither parent with A-level,Not excluded,Occasional truancy,2.3498827853189987,5+ D-G,7.5,G,Yes,,No,,No,,No,,No,,No,G,Yes,G,Yes,Comprehensive 16
192633.0,Male,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,1.3292259111258555,1-4 A*-C,37.5,D,Yes,C,Yes,,No,,No,,No,,No,C,Yes,D,Yes,Comprehensive 16
192641.0,Male,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,Occasional truancy,1.3292259111258555,1-4 A*-C,33.0,D,Yes,F,Yes,,No,,No,,No,,No,C,Yes,D,Yes,Comprehensive 16
192658.0,Female,White,Other,Neither parent with A-level,Not excluded,Persistant truancy,2.3082276543154565,1-4 D-G,2.0,G,Yes,,No,,No,,No,,No,,No,Fail,Yes,,No,Comprehensive 16
192674.0,Male,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,0.8114418232646322,5+ A*-C,51.0,C,Yes,E,Yes,,No,,No,,No,,No,C,Yes,D,Yes,Comprehensive 16
